"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total Number Tested at Entity Level and Demographic","Total Number Tested with Valid Scores at this Demographic","Grade","Test Id","CAA Science Reported Enrollment","Total Number of Students Tested","Mean Percent Correct","Percentage in Preliminary Indicator Category 1","Percentage in Preliminary Indicator Category 2","Percentage in Preliminary Indicator Category 3","Total Number of Students with Valid Scores"
"27","66191","6120224","","2019","3","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66191","6120224","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66191","6120224","","2019","4","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66191","6120224","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66191","6120224","","2019","6","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66191","6120224","","2019","6","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66191","6120224","","2019","7","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66191","6120224","","2019","7","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66191","6120224","","2019","31","Y","4","4","5","18","4","4","*","*","*","*","4"
"27","66191","6120224","","2019","31","Y","4","4","13","18","4","4","","*","*","*","4"
"27","66191","6120224","","2019","51","Y","4","4","5","18","4","4","*","*","*","*","4"
"27","66191","6120224","","2019","51","Y","4","4","13","18","4","4","","*","*","*","4"
"27","66191","6120224","","2019","53","Y","4","4","5","18","4","4","*","*","*","*","4"
"27","66191","6120224","","2019","53","Y","4","4","13","18","4","4","","*","*","*","4"
"27","66191","6120224","","2019","78","Y","4","4","5","18","4","4","*","*","*","*","4"
"27","66191","6120224","","2019","78","Y","4","4","13","18","4","4","","*","*","*","4"
"27","66191","6120224","","2019","90","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66191","6120224","","2019","90","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66191","6120224","","2019","93","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66191","6120224","","2019","93","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66191","6120224","","2019","142","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66191","6120224","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66191","6120224","","2019","160","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66191","6120224","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66191","6120224","","2019","170","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","66191","6120224","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66191","6120224","","2019","204","Y","4","4","5","18","4","4","*","*","*","*","4"
"27","66191","6120224","","2019","204","Y","4","4","13","18","4","4","","*","*","*","4"
"27","66233","0000000","","2019","1","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","0000000","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","0000000","","2019","3","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","0000000","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","0000000","","2019","6","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","0000000","","2019","6","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","0000000","","2019","51","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","0000000","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","0000000","","2019","53","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","0000000","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","0000000","","2019","80","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","0000000","","2019","80","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","0000000","","2019","92","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","0000000","","2019","92","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","0000000","","2019","111","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","0000000","","2019","111","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","0000000","","2019","180","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","0000000","","2019","180","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","0000000","","2019","226","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","0000000","","2019","226","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","6026702","","2019","1","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","6026702","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","6026702","","2019","3","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","6026702","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","6026702","","2019","6","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","6026702","","2019","6","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","6026702","","2019","51","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","6026702","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","6026702","","2019","53","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","6026702","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","6026702","","2019","80","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","6026702","","2019","80","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","6026702","","2019","92","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","6026702","","2019","92","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","6026702","","2019","111","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","6026702","","2019","111","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","6026702","","2019","180","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","6026702","","2019","180","Y","*","*","13","18","*","*","","*","*","*","*"
"27","66233","6026702","","2019","226","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","66233","6026702","","2019","226","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","0000000","","2019","1","Y","10","10","5","18","5","5","*","*","*","*","5"
"27","73825","0000000","","2019","1","Y","10","10","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","1","Y","10","10","12","18","5","5","*","*","*","*","5"
"27","73825","0000000","","2019","1","Y","10","10","13","18","12","10","","*","*","*","10"
"27","73825","0000000","","2019","3","Y","8","8","5","18","5","5","*","*","*","*","5"
"27","73825","0000000","","2019","3","Y","8","8","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","3","Y","8","8","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","3","Y","8","8","13","18","9","8","","*","*","*","8"
"27","73825","0000000","","2019","4","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","4","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","0000000","","2019","6","Y","5","5","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","6","Y","5","5","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","6","Y","5","5","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","6","Y","5","5","13","18","6","5","","*","*","*","5"
"27","73825","0000000","","2019","8","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","8","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","0000000","","2019","28","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","28","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","0000000","","2019","31","Y","6","6","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","31","Y","6","6","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","31","Y","6","6","13","18","6","6","","*","*","*","6"
"27","73825","0000000","","2019","51","Y","10","10","5","18","5","5","*","*","*","*","5"
"27","73825","0000000","","2019","51","Y","10","10","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","51","Y","10","10","12","18","5","5","*","*","*","*","5"
"27","73825","0000000","","2019","51","Y","10","10","13","18","12","10","","*","*","*","10"
"27","73825","0000000","","2019","52","Y","4","4","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","52","Y","4","4","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","52","Y","4","4","13","18","4","4","","*","*","*","4"
"27","73825","0000000","","2019","53","Y","6","6","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","53","Y","6","6","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","53","Y","6","6","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","53","Y","6","6","13","18","8","6","","*","*","*","6"
"27","73825","0000000","","2019","78","Y","8","8","5","18","4","4","*","*","*","*","4"
"27","73825","0000000","","2019","78","Y","8","8","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","78","Y","8","8","12","18","4","4","*","*","*","*","4"
"27","73825","0000000","","2019","78","Y","8","8","13","18","10","8","","*","*","*","8"
"27","73825","0000000","","2019","80","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","80","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","80","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","0000000","","2019","91","Y","5","5","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","91","Y","5","5","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","91","Y","5","5","13","18","5","5","","*","*","*","5"
"27","73825","0000000","","2019","92","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","92","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","0000000","","2019","93","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","93","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","93","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","0000000","","2019","111","Y","4","4","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","111","Y","4","4","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","111","Y","4","4","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","111","Y","4","4","13","18","6","4","","*","*","*","4"
"27","73825","0000000","","2019","121","Y","4","4","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","121","Y","4","4","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","121","Y","4","4","13","18","4","4","","*","*","*","4"
"27","73825","0000000","","2019","142","Y","5","5","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","142","Y","5","5","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","142","Y","5","5","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","142","Y","5","5","13","18","6","5","","*","*","*","5"
"27","73825","0000000","","2019","160","Y","5","5","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","160","Y","5","5","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","160","Y","5","5","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","160","Y","5","5","13","18","6","5","","*","*","*","5"
"27","73825","0000000","","2019","170","Y","6","6","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","170","Y","6","6","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","170","Y","6","6","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","170","Y","6","6","13","18","7","6","","*","*","*","6"
"27","73825","0000000","","2019","180","Y","4","4","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","180","Y","4","4","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","180","Y","4","4","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","180","Y","4","4","13","18","5","4","","*","*","*","4"
"27","73825","0000000","","2019","204","Y","6","6","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","204","Y","6","6","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","204","Y","6","6","13","18","6","6","","*","*","*","6"
"27","73825","0000000","","2019","224","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","224","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","224","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","224","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","0000000","","2019","226","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","226","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","0000000","","2019","226","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","1","Y","5","5","12","18","5","5","*","*","*","*","5"
"27","73825","2730034","","2019","1","Y","5","5","13","18","5","5","","*","*","*","5"
"27","73825","2730034","","2019","3","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","4","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","6","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","6","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","8","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","8","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","28","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","28","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","31","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","51","Y","5","5","12","18","5","5","*","*","*","*","5"
"27","73825","2730034","","2019","51","Y","5","5","13","18","5","5","","*","*","*","5"
"27","73825","2730034","","2019","52","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","52","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","53","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","78","Y","4","4","12","18","4","4","*","*","*","*","4"
"27","73825","2730034","","2019","78","Y","4","4","13","18","4","4","","*","*","*","4"
"27","73825","2730034","","2019","80","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","80","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","91","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","91","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","93","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","93","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","111","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","111","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","121","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","121","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","142","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","160","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","170","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","180","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","180","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","204","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","204","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","224","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","224","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","2730034","","2019","226","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","73825","2730034","","2019","226","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","1","Y","5","5","5","18","5","5","*","*","*","*","5"
"27","73825","6026413","","2019","1","Y","5","5","13","18","5","5","","*","*","*","5"
"27","73825","6026413","","2019","3","Y","5","5","5","18","5","5","*","*","*","*","5"
"27","73825","6026413","","2019","3","Y","5","5","13","18","5","5","","*","*","*","5"
"27","73825","6026413","","2019","6","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","6","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","31","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","31","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","51","Y","5","5","5","18","5","5","*","*","*","*","5"
"27","73825","6026413","","2019","51","Y","5","5","13","18","5","5","","*","*","*","5"
"27","73825","6026413","","2019","52","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","52","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","53","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","78","Y","4","4","5","18","4","4","*","*","*","*","4"
"27","73825","6026413","","2019","78","Y","4","4","13","18","4","4","","*","*","*","4"
"27","73825","6026413","","2019","80","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","80","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","91","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","91","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","111","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","111","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","121","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","121","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","142","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","160","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","170","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","180","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","180","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","204","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","204","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","224","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","224","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026413","","2019","226","Y","*","*","5","18","*","*","*","*","*","*","*"
"27","73825","6026413","","2019","226","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","1","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","1","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","3","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","3","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","4","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","6","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","6","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","51","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","51","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","53","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","53","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","78","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","78","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","92","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","92","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","93","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","93","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","111","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","111","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","142","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","142","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","160","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","160","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","170","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","170","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","180","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","180","Y","*","*","13","18","*","*","","*","*","*","*"
"27","73825","6026421","","2019","224","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","73825","6026421","","2019","224","Y","*","*","13","18","*","*","","*","*","*","*"
"27","75440","0000000","","2019","1","Y","13","13","5","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","1","Y","13","13","8","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","1","Y","13","13","10","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","1","Y","13","13","12","18","7","7","*","*","*","*","7"
"27","75440","0000000","","2019","1","Y","13","13","13","18","14","13","","0.00","53.85","46.15","13"
"27","75440","0000000","","2019","3","Y","10","10","5","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","3","Y","10","10","8","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","3","Y","10","10","10","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","3","Y","10","10","12","18","6","6","*","*","*","*","6"
"27","75440","0000000","","2019","3","Y","10","10","13","18","11","10","","*","*","*","10"
"27","75440","0000000","","2019","4","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","4","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","4","Y","*","*","13","18","*","*","","*","*","*","*"
"27","75440","0000000","","2019","6","Y","13","13","5","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","6","Y","13","13","8","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","6","Y","13","13","10","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","6","Y","13","13","12","18","7","7","*","*","*","*","7"
"27","75440","0000000","","2019","6","Y","13","13","13","18","14","13","","0.00","53.85","46.15","13"
"27","75440","0000000","","2019","8","Y","10","10","5","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","8","Y","10","10","8","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","8","Y","10","10","10","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","8","Y","10","10","12","18","5","5","*","*","*","*","5"
"27","75440","0000000","","2019","8","Y","10","10","13","18","11","10","","*","*","*","10"
"27","75440","0000000","","2019","31","Y","12","12","5","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","31","Y","12","12","8","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","31","Y","12","12","10","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","31","Y","12","12","12","18","6","6","*","*","*","*","6"
"27","75440","0000000","","2019","31","Y","12","12","13","18","13","12","","0.00","50.00","50.00","12"
"27","75440","0000000","","2019","51","Y","13","13","5","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","51","Y","13","13","8","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","51","Y","13","13","10","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","51","Y","13","13","12","18","7","7","*","*","*","*","7"
"27","75440","0000000","","2019","51","Y","13","13","13","18","14","13","","0.00","53.85","46.15","13"
"27","75440","0000000","","2019","52","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","52","Y","*","*","13","18","*","*","","*","*","*","*"
"27","75440","0000000","","2019","53","Y","12","12","5","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","53","Y","12","12","8","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","53","Y","12","12","10","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","53","Y","12","12","12","18","6","6","*","*","*","*","6"
"27","75440","0000000","","2019","53","Y","12","12","13","18","13","12","","0.00","58.33","41.67","12"
"27","75440","0000000","","2019","78","Y","10","10","5","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","78","Y","10","10","8","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","78","Y","10","10","10","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","78","Y","10","10","12","18","6","6","*","*","*","*","6"
"27","75440","0000000","","2019","78","Y","10","10","13","18","11","10","","*","*","*","10"
"27","75440","0000000","","2019","80","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","80","Y","*","*","13","18","*","*","","*","*","*","*"
"27","75440","0000000","","2019","90","Y","6","6","5","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","90","Y","6","6","8","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","90","Y","6","6","10","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","90","Y","6","6","12","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","90","Y","6","6","13","18","6","6","","*","*","*","6"
"27","75440","0000000","","2019","91","Y","*","*","8","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","91","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","91","Y","*","*","13","18","*","*","","*","*","*","*"
"27","75440","0000000","","2019","92","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","92","Y","*","*","13","18","*","*","","*","*","*","*"
"27","75440","0000000","","2019","93","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","93","Y","*","*","13","18","*","*","","*","*","*","*"
"27","75440","0000000","","2019","94","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","94","Y","*","*","13","18","*","*","","*","*","*","*"
"27","75440","0000000","","2019","111","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","111","Y","*","*","13","18","*","*","","*","*","*","*"
"27","75440","0000000","","2019","121","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","121","Y","*","*","12","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","121","Y","*","*","13","18","*","*","","*","*","*","*"
"27","75440","0000000","","2019","144","Y","*","*","10","18","*","*","*","*","*","*","*"
"27","75440","0000000","","2019","144","Y","*","*","12","18","*","*","*","*","*","*","*"
